SaleID,price
200000,122.65489
200001,157.55978
200002,806.72363
200003,123.6175
200004,225.59702
200005,136.92995
200006,55.985188
200007,397.5696
200008,1180.7441
200009,72.13981
200010,105.22461
200011,274.3564
200012,565.3092
200013,789.9325
200014,249.8424
200015,41.44634
200016,178.62074
200017,846.981
200018,827.19104
200019,63.947273
200020,2543.437
200021,913.813
200022,261.56522
200023,140.81725
200024,81.73568
200025,800.98706
200026,84.88126
200027,1283.1927
200028,486.45584
200029,832.6856
200030,2041.2565
200031,1037.2396
200032,63.187977
200033,1563.1886
200034,81.562515
200035,177.27646
200036,1396.8694
200037,700.33923
200038,136.75528
200039,41.44634
200040,67.67826
200041,2145.6765
200042,42.706173
200043,906.88556
200044,2271.937
200045,104.82189
200046,1978.2666
200047,1794.8706
200048,269.02737
200049,355.13727
200050,83.95209
200051,441.77283
200052,297.3447
200053,45.179295
200054,1133.3667
200055,1067.486
200056,704.69867
200057,334.97418
200058,115.75612
200059,533.13916
200060,768.28705
200061,168.97446
200062,548.9674
200063,1043.1587
200064,167.64967
200065,198.25577
200066,64.92368
200067,1172.9034
200068,41.44634
200069,2272.5813
200070,990.8862
200071,47.732452
200072,478.23117
200073,1592.1675
200074,417.8592
200075,1224.3529
200076,317.71112
200077,48.050953
200078,58.122906
200079,278.1396
200080,389.62842
200081,201.49979
200082,446.81195
200083,61.16262
200084,140.40259
200085,198.22845
200086,795.2336
200087,329.26447
200088,252.86142
200089,3632.7356
200090,298.9603
200091,47.656143
200092,248.64598
200093,2078.5767
200094,856.20624
200095,640.09467
200096,247.22786
200097,130.42162
200098,42.376667
200099,1769.4728
200100,2685.6697
200101,840.311
200102,156.39659
200103,1094.5322
200104,590.25714
200105,317.7405
200106,1094.3019
200107,169.48811
200108,1306.1099
200109,768.67474
200110,116.35781
200111,152.1118
200112,191.48293
200113,54.933357
200114,220.00197
200115,165.09634
200116,1293.5638
200117,1429.0052
200118,6958.553
200119,41.44634
200120,379.08707
200121,325.86615
200122,74.03425
200123,234.02881
200124,5011.226
200125,76.81568
200126,389.8875
200127,1396.6653
200128,176.02818
200129,638.8186
200130,376.8713
200131,290.75073
200132,105.04583
200133,274.63467
200134,130.25201
200135,279.3387
200136,387.7586
200137,144.36179
200138,1179.3049
200139,671.4892
200140,173.33983
200141,150.58392
200142,499.71286
200143,897.31976
200144,131.89168
200145,568.9855
200146,281.19507
200147,342.87283
200148,243.11368
200149,41.64995
200150,1203.1338
200151,468.33844
200152,63.456383
200153,45.770576
200154,835.0778
200155,284.74725
200156,1593.7759
200157,1001.3252
200158,1109.3127
200159,258.58826
200160,837.95715
200161,695.44635
200162,669.0995
200163,71.55571
200164,1997.0493
200165,1709.807
200166,2728.7751
200167,360.86514
200168,4396.289
200169,105.51736
200170,258.15314
200171,825.7101
200172,246.15631
200173,3376.7517
200174,125.9471
200175,227.45413
200176,981.84686
200177,616.4955
200178,570.5355
200179,438.56546
200180,115.781494
200181,1499.1982
200182,461.18182
200183,213.85425
200184,291.15695
200185,404.48346
200186,306.77023
200187,848.19147
200188,1499.7505
200189,914.7387
200190,520.3746
200191,375.21155
200192,121.31082
200193,350.08755
200194,707.0388
200195,217.85255
200196,98.99724
200197,2718.3254
200198,122.94405
200199,491.51126
200200,68.13899
200201,801.608
200202,229.40569
200203,212.14072
200204,700.69037
200205,603.8911
200206,121.22902
200207,351.88
200208,535.886
200209,132.20049
200210,1288.2333
200211,638.0511
200212,776.8009
200213,843.5318
200214,2188.5596
200215,746.81464
200216,361.3523
200217,119.94158
200218,1059.4816
200219,128.50798
200220,209.38087
200221,751.1475
200222,312.2426
200223,85.16404
200224,1710.3864
200225,389.60605
200226,124.811615
200227,889.5837
200228,41.44634
200229,672.6355
200230,595.06934
200231,445.97028
200232,116.44359
200233,716.2718
200234,55.221733
200235,829.80225
200236,386.65094
200237,505.56244
200238,910.2032
200239,784.00134
200240,2447.6497
200241,1025.1912
200242,414.03195
