SaleID,price
200000,1210.2227
200001,1571.3365
200002,8065.981
200003,1216.2723
200004,2228.1985
200005,1346.6418
200006,534.32416
200007,3940.4524
200008,11886.553
200009,718.2955
200010,1020.7366
200011,2694.901
200012,5652.752
200013,7863.1694
200014,2553.4766
200015,418.3955
200016,1778.1718
200017,8432.801
200018,8300.578
200019,657.894
200020,25484.309
200021,9026.238
200022,2611.5999
200023,1402.9784
200024,812.49615
200025,8097.2954
200026,836.71564
200027,12898.937
200028,4894.519
200029,8203.93
200030,20585.46
200031,10313.2
200032,607.0717
200033,15744.622
200034,874.4396
200035,1769.6351
200036,13987.289
200037,7038.349
200038,1334.1729
200039,418.3955
200040,654.7871
200041,20953.242
200042,429.26373
200043,9203.646
200044,22700.56
200045,1020.2924
200046,20071.0
200047,17892.215
200048,2686.0913
200049,3470.6743
200050,836.71564
200051,4428.478
200052,3001.801
200053,454.90723
200054,11197.996
200055,10482.27
200056,7060.127
200057,3405.3582
200058,1184.0983
200059,5171.099
200060,7594.817
200061,1650.5034
200062,5460.7417
200063,10667.092
200064,1638.5214
200065,1951.827
200066,623.1069
200067,11881.943
200068,418.3955
200069,22621.738
200070,9699.997
200071,493.53552
200072,4748.9526
200073,15667.347
200074,4195.2817
200075,12385.988
200076,3103.7122
200077,497.28033
200078,563.8295
200079,2845.31
200080,3852.0833
200081,1993.9927
200082,4415.2236
200083,592.7449
200084,1406.1705
200085,1965.0049
200086,7969.044
200087,3329.4182
200088,2538.2734
200089,35747.57
200090,3014.4558
200091,493.53552
200092,2493.8672
200093,21151.45
200094,8425.594
200095,6473.125
200096,2481.4277
200097,1268.6405
200098,425.34576
200099,18573.123
200100,27255.422
200101,8359.127
200102,1573.0975
200103,10917.06
200104,5934.927
200105,3143.8875
200106,10746.204
200107,1671.1583
200108,12815.575
200109,7727.948
200110,1142.9174
200111,1514.0736
200112,1917.906
200113,523.3179
200114,2186.931
200115,1625.6998
200116,13082.014
200117,14282.7295
200118,69418.88
200119,418.3955
200120,3742.4353
200121,3267.7925
200122,741.224
200123,2287.901
200124,50100.72
200125,760.01587
200126,3862.7156
200127,13958.004
200128,1753.5342
200129,6427.4214
200130,3811.506
200131,2892.63
200132,1066.3623
200133,2771.3096
200134,1291.474
200135,2799.524
200136,3919.344
200137,1453.3081
200138,11677.59
200139,6789.3623
200140,1646.8473
200141,1516.306
200142,4877.0845
200143,8976.085
200144,1337.2197
200145,5621.5405
200146,2819.6472
200147,3454.4795
200148,2456.754
200149,418.3955
200150,11934.485
200151,4678.9883
200152,607.0717
200153,458.9496
200154,8560.484
200155,2809.488
200156,15952.503
200157,10053.479
200158,10974.986
200159,2498.3977
200160,8342.433
200161,6981.9487
200162,6595.519
200163,715.1804
200164,19836.678
200165,17269.229
200166,27186.693
200167,3623.3572
200168,45154.977
200169,1057.7032
200170,2617.3567
200171,8430.929
200172,2478.8499
200173,33768.266
200174,1255.8335
200175,2188.7344
200176,9799.15
200177,6135.301
200178,5647.55
200179,4383.7373
200180,1133.0887
200181,15066.461
200182,4592.616
200183,2137.493
200184,2960.5203
200185,3994.4634
200186,3066.4023
200187,8407.086
200188,14858.049
200189,9159.321
200190,5166.382
200191,3757.657
200192,1196.699
200193,3390.2556
200194,7008.6997
200195,2122.8079
200196,1003.37775
200197,27774.428
200198,1231.4592
200199,4921.926
200200,677.26825
200201,8078.5884
200202,2269.6997
200203,2092.0532
200204,7018.094
200205,6115.7627
200206,1210.9932
200207,3573.8586
200208,5241.2476
200209,1338.8262
200210,12990.253
200211,6291.0645
200212,7724.7935
200213,8474.885
200214,21587.904
200215,7453.905
200216,3675.7952
200217,1195.6431
200218,10524.288
200219,1260.4457
200220,2057.694
200221,7463.6475
200222,3086.5771
200223,874.2144
