SaleID,price
200000,1290.3155713061092
200001,1966.8623927137546
200002,8165.7819746475225
200003,1109.5303402707596
200004,1933.5568853499262
200005,1167.7552321102314
200006,432.7465037305731
200007,3405.7954922011522
200008,12871.864863200812
200009,604.046526680526
200010,603.8269788101991
200011,2800.522709235987
200012,5560.059829167306
200013,7532.7360727650785
200014,1356.364068449869
200015,257.3446964847076
200016,1907.8351054125076
200017,8444.74229334913
200018,6766.238794949967
200019,634.9057062711535
200020,24558.718190239935
200021,7354.59693465737
200022,1926.192094465875
200023,1616.8689370264249
200024,840.3430618976784
200025,8141.522532781024
200026,508.60068784501743
200027,12764.523479564377
200028,3935.343150475986
200029,7794.934616545895
200030,17863.11312617626
200031,12822.903781735944
200032,584.7843958314552
200033,14920.644290790913
200034,729.8854684515502
200035,2003.4077028544493
200036,14415.707926625413
200037,5936.109450656039
200038,1570.3411004568975
200039,353.57004892083273
200040,580.1217546027013
200041,27059.686244966888
200042,461.43845063140134
200043,7467.159067138431
200044,19510.966790397422
200045,534.1477684216896
200046,15823.109772121501
200047,17054.401849388873
200048,2197.6484647866037
200049,3178.689357591565
200050,439.60857542538054
200051,4735.594855606311
200052,2691.91872371391
200053,493.0973658508271
200054,13109.860396899125
200055,10569.319746654832
200056,5343.841866919261
200057,3293.6937607745067
200058,1003.6054836370579
200059,5108.757087076899
200060,8367.2932451537
200061,1185.6823872490813
200062,5536.736660777666
200063,8120.646063597611
200064,1239.493711016137
200065,1541.275592771984
200066,491.12954903578776
200067,10176.471500339254
200068,189.78465763339702
200069,18057.508047359264
200070,8927.83730498582
200071,314.87699032362497
200072,6258.781996499428
200073,18004.83600845612
200074,4357.88879045985
200075,11009.591908274737
200076,3210.7130145254637
200077,432.47825140876193
200078,363.0802994498695
200079,2954.9681747280865
200080,3316.7416476940284
200081,2099.2291537677997
200082,4355.229215771966
200083,418.890622471415
200084,1288.2279186685673
200085,1660.6489878028963
200086,6956.152636103705
200087,3364.2161675012867
200088,2798.7365942730967
200089,41528.113551007744
200090,2631.2133864974467
200091,209.22466526836112
200092,1446.5203809167294
200093,17168.739446370666
200094,6689.785868752526
200095,5676.310897797976
200096,2565.3004619619282
200097,1299.505535123914
200098,391.71128724472396
200099,26070.823438125957
200100,21766.624497665533
200101,7328.976032506141
200102,1752.7174888528118
200103,11046.857836278456
200104,5628.865370210279
200105,4268.382721809603
200106,7984.752395301663
200107,2015.360788170322
200108,14882.139645610107
200109,8057.483365971754
200110,592.6610220578636
200111,1890.3105442649107
200112,1795.0728816666376
200113,714.0598217237018
200114,2162.664908068135
200115,1226.307600259607
200116,14584.12171879632
200117,16089.242182108637
200118,50857.965939467416
200119,202.40830432770588
200120,3063.9651541499766
200121,2486.1700295120763
200122,722.7725542045563
200123,2414.672442115819
200124,61887.28033170939
200125,651.1577149221458
200126,3109.6944145002526
200127,14990.252655770642
200128,1573.9203036845643
200129,6009.064645325597
200130,3752.909254730329
200131,2899.6686574318605
200132,1403.7398095050953
200133,2682.478701535831
200134,1303.8223528139663
200135,2929.9748703457235
200136,3665.4275002763466
200137,596.6849625733392
200138,9782.726734661572
200139,6191.63348925151
200140,2764.1953946705025
200141,1462.5166745931067
200142,6620.760575533268
200143,6044.547270892502
200144,1356.6727850689917
200145,6071.223608588558
200146,2669.214704651846
200147,4410.612046070015
200148,2786.4063690652356
200149,196.73299884092992
200150,11110.996884087286
200151,5087.1429767386835
200152,594.5313771395572
200153,514.0414795918141
200154,7567.46346008351
200155,2168.6346776343416
200156,16228.303208715943
200157,8413.960487310404
200158,10520.92431353585
